1493351399,22275.6992,22296.8008,22238.1504,22296.8008,0
1493351699,22260.0508,22287.7500,22251.6504,22276.4004,0
1493351999,22233.4004,22264.1504,22229.1992,22260.4004,0
1493352299,22276.5996,22278.4492,22231.1992,22233.9004,0
1493352599,22268.4004,22280.3496,22267.5508,22276.4004,0
1493352899,22269.1504,22274.1992,22257.3008,22268.5508,0
1493353199,22262.9004,22275.3008,22260.0000,22268.6504,0
1493353499,22251.4004,22265.5000,22247.3008,22261.4492,0
1493353799,22240.4492,22259.4004,22236.1504,22250.8008,0
1493354099,22235.0000,22243.4492,22222.6992,22240.7500,0
1493354399,22225.0000,22237.6504,22221.3008,22233.9004,0
1493354699,22206.0508,22231.8008,22206.0508,22225.4492,0
1493354999,22207.2500,22217.4004,22191.5996,22206.0000,0
1493355299,22240.3008,22245.3496,22199.6992,22207.3008,0
1493355599,22261.3496,22263.1992,22236.9492,22239.0996,0
1493355899,22282.4004,22282.9492,22251.3008,22255.7500,0
1493356199,22283.4004,22293.9492,22274.4492,22283.4004,0
1493356499,22267.1992,22297.7500,22264.1992,22283.0000,0
1493356799,22251.2500,22270.0508,22245.8496,22269.1504,0
1493357099,22240.8496,22258.5000,22234.4004,22251.0508,0
1493357399,22240.3008,22248.0996,22233.4492,22238.9004,0
1493357699,22221.1504,22242.0000,22221.1504,22241.0000,0
1493357999,22225.4492,22231.8496,22218.0996,22220.9004,0
1493358299,22236.6504,22238.0996,22218.5996,22225.1992,0
1493358599,22242.3008,22245.1992,22229.0000,22237.3496,0
1493358899,22240.6992,22246.6504,22229.8008,22240.9492,0
1493359199,22228.3008,22246.7500,22227.0508,22240.8008,0
1493359499,22233.6992,22241.5000,22222.9492,22229.3496,0
1493359799,22223.0508,22234.8496,22219.0508,22234.7500,0
1493360098,22211.0508,22226.0508,22209.6504,22222.7500,0
1493360399,22218.9492,22225.6504,22210.8496,22213.9004,0
1493360699,22220.9492,22225.3008,22214.3496,22218.6504,0
1493360999,22214.5508,22227.9492,22212.3496,22220.8496,0
1493361299,22191.3008,22221.5996,22185.2500,22218.1992,0
1493361599,22203.5508,22208.2500,22191.3008,22192.4004,0
1493361899,22206.5996,22209.6504,22195.0000,22203.2500,0
1493362199,22210.6504,22220.6992,22199.9004,22205.9004,0
1493362498,22224.8008,22226.8008,22208.6504,22210.4492,0
1493362799,22214.9004,22229.3008,22214.8496,22224.9492,0
1493363099,22216.0508,22218.5508,22211.0508,22218.5508,0
1493363399,22224.8496,22230.5996,22218.0508,22218.0508,0
1493363699,22219.1504,22226.1992,22211.3008,22224.6504,0
1493363999,22211.7500,22218.3496,22209.0996,22218.3496,0
1493364299,22226.9492,22228.1504,22212.3008,22215.0508,0
1493364599,22223.8496,22233.0996,22221.8496,22226.5996,0
1493364899,22214.9492,22222.5000,22206.0996,22220.8496,0
1493365199,22224.2500,22224.2500,22205.4004,22215.1504,0
1493365499,22245.6504,22248.5508,22222.9004,22224.6992,0
1493365799,22262.9492,22266.6504,22242.2500,22245.3496,0
1493366099,22281.1992,22283.2500,22259.5508,22263.0508,0
1493366399,22277.5508,22293.9492,22273.9004,22282.5508,0
1493366699,22293.8008,22314.3008,22275.8496,22278.0000,0
1493366999,22311.1504,22323.8008,22286.3496,22295.8008,0
1493367299,22294.0508,22323.8008,22294.0508,22308.9004,0
1493367599,22301.0000,22315.5508,22295.7500,22297.8496,0
1493367899,22333.6992,22338.1504,22301.0996,22301.0996,0
1493368199,22336.0508,22340.1992,22321.9492,22331.8496,0
1493368499,22331.6504,22355.8496,22323.1504,22336.6504,0
1493368799,22348.5996,22349.5508,22321.2500,22331.8008,0
1493369099,22315.9004,22348.0000,22313.5000,22348.0000,0
1493369399,22297.1992,22322.4492,22292.2500,22316.6992,0
1493369699,22295.8008,22307.4492,22286.4004,22297.7500,0
1493369999,22307.0508,22317.0000,22288.3008,22296.0000,0
1493370299,22314.4492,22321.7500,22305.4004,22306.8496,0
1493370599,22312.3008,22323.0000,22298.9492,22313.1992,0
1493370899,22308.4492,22313.9492,22298.0508,22312.1992,0
1493371199,22324.5000,22336.0996,22308.8496,22311.1992,0
1493371499,22357.3496,22360.3496,22320.1992,22325.5508,0
1493371799,22362.1992,22379.0508,22350.8496,22355.1504,0
1493372099,22328.3496,22363.6504,22318.0996,22363.6504,0
1493372399,22340.5508,22345.2500,22327.1504,22327.9004,0
1493372699,22351.6992,22355.4492,22333.0508,22340.5000,0
1493372999,22361.5508,22375.0000,22352.6504,22354.8008,0
1493373299,22374.6992,22379.6992,22356.6992,22360.8496,0
1493373599,22349.1504,22382.0508,22349.1504,22374.5000,0
1493373600,22349.8008,22349.8008,22349.8008,22349.8008,0
1493696999,22393.3008,22437.5000,22381.0996,22412.5508,0
1493697299,22434.9004,22434.9004,22390.9004,22390.9004,0
1493697599,22448.5508,22465.7500,22429.6992,22432.5000,0
1493697899,22474.5996,22480.3008,22448.9004,22448.9004,0
1493698199,22459.3496,22480.7500,22459.1504,22476.0508,0
1493698499,22465.5508,22478.9004,22450.6504,22464.6504,0
1493698799,22489.4492,22489.4492,22458.5508,22466.5000,0
1493699099,22488.5508,22491.1992,22471.4492,22489.0996,0
1493699399,22468.8496,22491.8496,22463.1504,22485.1504,0
1493699699,22462.1992,22471.5996,22455.6992,22470.4004,0
1493699999,22442.9492,22462.0996,22442.1992,22460.3496,0
1493700299,22440.7500,22451.1504,22424.0508,22442.4492,0
1493700599,22443.5508,22454.0000,22431.1992,22440.5000,0
1493700899,22430.1992,22444.2500,22418.6992,22444.2500,0
